pH,Calcium,Magnesium,CEC,Cadmium,Lead,Rainfall,Soil_Type,Crop,Recommended_Dosage_T_ha,Yield_Gain_percent,Contamination_Risk,Risk_Class
7.965999314858523,294.08762319008343,205.0003333693521,10.267272379961586,0.01918753191376654,19.890610402326587,204.84721039161317,sandy,tomato,2.740466765512334,15.625600148770504,0.9048625279940166,1
7.613101256647145,696.3812898423475,135.05574861281426,9.197293545582424,0.004692389915215698,16.512238741504053,113.51549195758425,sandy,tomato,2.8021035226810036,19.229391774365382,0.6247989053727969,0
7.038079533490517,225.14913002975453,263.98129739782445,16.98198650205505,0.04795908059791617,14.3210447684929,233.25019401681402,loamy,barley,2.425972429310973,14.58592348153667,1.0,1
7.234228896049285,451.5097255412728,158.66953707911756,6.778590455100478,0.022315584444436286,27.321297646706505,236.4248564411074,sandy,date_palm,3.0306593941617526,15.156686104608417,1.0,1
8.073958343271096,300.9221934599109,98.2099022355614,6.163355174418495,0.031539617973983435,5.868488131402543,115.74855626877026,loamy,olive,0.9585850577124153,3.865987021028663,0.6671508368547956,0
7.988385912865227,727.5981294070845,97.77640567278624,12.444905903721429,0.03364896083328632,1.2803217340152877,248.6098654563665,loamy,barley,1.8234501610924891,10.612664265286284,0.6762168600669998,0
7.0406439887552255,534.2243079650211,242.1910451802901,19.413289090157246,0.027779171726358975,3.1261771115021975,144.62943300932335,clay,olive,2.6498458849246913,18.79616330350689,0.6911987889194039,0
7.332958242899424,338.82838182610885,116.39689957683997,16.09613516547896,0.011057618957077235,7.477771696993698,112.6152506697409,loamy,barley,2.2871928508347223,14.850014894219532,0.4983951463628103,0
7.346612194882107,501.45637229982583,241.80834853980573,13.457529369335576,0.03800200945569093,1.9652809286402515,100.76006717458934,clay,date_palm,1.7863143683149345,7.583701876849876,0.7522409098733637,0
8.007839115398092,638.8918158218695,101.47182769164985,16.315031284491646,0.0403838467409,15.58246760865093,161.2784343645794,loamy,olive,1.671345821755922,12.152951735434819,1.0,1
7.029565806631546,774.8708053516602,130.42159217532736,12.309029693065472,0.028095803714854553,10.108623201773764,194.47149785591765,sandy,tomato,3.510396661513426,21.462262478470382,0.9044412526793677,1
7.156162872976861,332.2676025472514,166.37174310992486,23.72292670864226,0.02493949686865724,6.234007233975848,149.826887485497,clay,barley,2.608910823772249,21.531046781058027,0.7074854636111554,0
8.199874128059784,731.7090632776071,285.7989624233627,6.098097818215487,0.006582970973271281,22.7524381735112,225.5076048211934,loamy,olive,1.901865171285643,11.600211923500225,0.7059425417721448,0
7.2678169930815,760.5824685004942,282.9328561884562,18.467829580596703,0.005113631413489408,6.929088460743371,207.4909413347575,clay,barley,2.861098432897141,22.71571011028202,0.44417411504897986,0
7.979119161777812,749.8523267192397,101.71796885557194,22.82565329655501,0.01763867743261291,20.940547928820003,152.52422979520492,sandy,date_palm,3.075700615564299,24.171754705216493,0.9294471693107376,1
7.35727417157009,581.248614117146,139.5547603107682,21.07769417470507,0.01623146162035227,11.128682269581528,210.1464499912907,loamy,olive,3.20494533077564,24.40791687963491,0.7224411961589658,0
7.1491620891390175,577.8923926608246,87.34984711344308,8.680820696428935,0.04772916609720029,15.843005059214082,241.07316054538748,loamy,olive,2.152302051257453,7.741840282454584,1.0,1
7.364758286499181,441.9263799102937,177.4962698283743,10.918526979605767,0.03939751437972806,28.082144155688276,113.96439978145256,sandy,olive,1.9451767008897027,7.959639264008754,1.0,1
8.083400397783489,651.4387293822728,165.14563767366664,19.340958774142095,0.03333629046769394,2.083197409658572,145.91559402364254,loamy,barley,1.670930432087462,11.980268129820216,0.6753827397755774,0
8.283544702159428,518.7764110105592,275.1900406126831,6.685411183615311,0.02636475636186265,15.507670716846395,169.49889086750397,loamy,tomato,1.4333858836675712,7.169850036512405,0.8202956304582734,0
8.245329796850488,606.4628427369767,282.50134444776813,21.237233996651682,0.009201009005605915,25.77826584950093,174.69851916321528,clay,tomato,2.780931141627202,20.99560615197151,0.8760549434042835,0
7.595775294427682,457.07474230927727,145.89184775182304,19.378138892095805,0.04894437693702992,18.051253202740106,181.32934673291106,loamy,tomato,2.536592751489072,11.786400957904942,1.0,1
8.002127704855969,638.8978784258834,172.93448575474736,19.59213298470685,0.01937699421377029,9.029244991989543,145.0940359807973,sandy,date_palm,2.762931721908838,23.157197606320185,0.6922743507990523,0
7.307476443123732,694.6829105627294,274.0590622865333,7.004827405351827,0.0062393545199149955,12.532752919205995,200.08894689735237,loamy,olive,2.549966133910586,14.379734201930692,0.5482426668956917,0
7.43972159539152,287.86175396168966,251.67695193626537,19.355210896324618,0.02519614589007156,20.72770323312866,196.76267552947445,clay,tomato,3.167311004774643,21.404433626549814,1.0,1
8.34450372778168,699.7578293445367,50.91407783616232,18.5963625043994,0.04382590256904108,26.83354493510029,186.6732259407421,loamy,tomato,1.9164322156338112,15.127213804550827,1.0,1
7.019502885266104,524.1779190741843,130.01489104589564,21.61844981643701,0.04447725908708915,2.1909248386517364,117.06425825663149,clay,olive,2.327280790314712,11.146113430397037,0.8971598463045489,1
7.128262796281702,706.7995454541347,155.44356048403148,5.8319191251293905,0.0015373298867659155,3.074625834820916,171.5451836643917,loamy,date_palm,2.8317126541759463,15.314210188431474,0.3110894773319828,0
7.311829382719041,458.78102380460876,107.42907092080793,5.462213369355844,0.04442849149281859,10.42649418467804,153.43403312340632,clay,barley,1.1761826685721002,2.8487149941613694,0.9690518695716076,1
7.03979830581073,427.42429122982105,99.89290397398469,12.460141997571215,0.014302726657493069,7.7506108486868905,173.65577047571838,clay,barley,2.383194774990978,14.797137917332781,0.5602086988354121,0
7.272153152634696,749.0364395103335,59.446126648919915,7.975765676983057,0.0029096458344527306,8.682995700449775,238.2799653272539,loamy,barley,2.6046272956125978,15.575504983983034,0.4256747851747943,0
7.8745623414545385,350.70156052904076,210.84243126744013,16.167689551404436,0.04254172324778085,7.4168299601505465,172.07970147376125,sandy,olive,2.079975542333824,15.507050804342498,0.9528604913064296,1
7.632136825888747,706.5273951716858,115.62757262079141,23.346978030134977,0.04332947104342221,6.678926416799574,102.09711877592677,sandy,date_palm,2.57290593351912,19.217291526761812,0.9893530686688543,1
8.339007566615463,490.41234350564247,63.086794607828274,12.829594606680315,0.030215322912275154,4.788095039209462,165.82551071261963,loamy,olive,1.423390718426044,11.143329680832489,0.6628630019424001,0
8.226165342607661,508.4572655307558,107.74482763201591,21.899007545452083,0.029147254107521562,28.0846698220619,223.0972270074073,loamy,barley,2.128994308374841,16.58408969292473,1.0,1
7.5127260275468135,385.0809688936904,250.47848820903164,5.004817490357329,0.04084289335844955,5.181494453278439,217.00913848272523,loamy,tomato,1.989955263154349,5.068667883778719,0.8754697104946599,0
7.389135150146939,543.8253203714094,262.8722954116366,8.370292869183684,0.03952916808280371,6.927709468200549,177.00851102922715,loamy,tomato,2.1424423746282377,5.948018142242279,0.9028871005763257,1
7.5695386122509,395.12671776572677,170.76656129832566,5.608470793081713,0.044615168198692504,8.141705995442786,137.4653519288973,loamy,tomato,1.4110809041457826,1.7784605716290853,0.9449481152209059,1
7.8854424137722114,223.56164854499139,154.01766760217154,11.562943610301373,0.028084624932238473,28.057431320782197,169.76329943718176,sandy,barley,1.8652920157273072,11.862706437865278,1.0,1
7.402095461234314,363.19916320661366,294.4634233754455,23.163791913930055,0.04841470754390763,22.915709874431457,184.55533291272874,clay,date_palm,2.6098970254872276,17.537070564012666,1.0,1
7.936223361773701,203.8274260439544,100.14116489701748,6.939042471979755,0.04981119471573359,23.901283479149928,249.98071574112006,clay,barley,1.143939188961678,3.0938661669149186,1.0,1
7.614117478286861,787.012872234114,103.83982071365212,17.128195534876006,0.006710685889932997,4.037989526616443,196.62671352540661,sandy,olive,3.185317599291444,21.36964380793405,0.4362454868246394,0
7.828070771277971,779.4483258918485,122.96679425909994,14.029918782388883,0.04262764421815198,25.25298637545448,204.13973950939203,sandy,date_palm,2.362232755415365,17.183810019102676,1.0,1
7.654189793702975,437.093178483383,93.18932957027184,23.76936424731625,0.025491290629680863,12.837599372705121,173.71812153520779,clay,tomato,3.13388977795082,20.982258343759565,0.8898325291353809,1
7.441698639312876,637.0225126037876,144.84139955104666,7.450382850741876,0.019990750576691776,8.621867760159272,153.1734326173795,sandy,date_palm,2.485687832262001,15.265156156169697,0.6711536404345222,0
8.422679960443235,407.48365904625496,277.7085567474385,9.24055701004458,0.031040543184253037,17.696752422089006,221.9429475470809,loamy,date_palm,1.5457126589282741,8.324557652275887,0.9432002089198377,1
8.145408691239641,602.6558942515856,203.83696015714358,5.5908393722298655,0.0037423123058383445,24.843304268685284,174.23984865088542,sandy,barley,1.8139287658317653,10.809869323894944,0.6981150712278221,0
7.210169763649679,683.2580258275875,152.9866371530659,13.678704992627475,0.025816594819586917,23.58091238117237,249.20351949467877,sandy,date_palm,3.500499408691517,22.74559465578337,1.0,1
8.30270196384687,768.0537468153444,283.6026986428037,10.556657991293086,0.04367363793130667,26.80992699485283,168.56808614020662,sandy,barley,1.2245450224274903,8.903085280906907,1.0,1
7.7311467973742705,440.1273655098032,62.11605811895558,22.39811867780642,0.01145961429080947,27.915833394447873,110.2000425471366,sandy,olive,2.8807776096884625,21.738075176714254,0.9606730910261765,1
8.341828340341138,669.9787897736286,102.56904447546535,17.0988162639551,0.021893104843701834,7.905540071404737,202.38672056351243,clay,date_palm,2.064191590458713,16.569579411989704,0.6516427013203192,0
8.199782883920973,359.5570703792713,191.47215127543976,17.281814759514035,0.047034563498028904,13.291878930908878,106.99621763887166,clay,date_palm,1.1235096363346284,8.554600459975973,1.0,1
7.637820256703851,794.199382276189,203.8881557982948,15.638213937626048,0.02199962805247917,1.4242276369470304,137.5752395327055,clay,date_palm,2.228512294259269,15.212758518718678,0.5367599570668697,0
7.0337039624801765,215.4617592586107,59.88937664065328,6.83700674458402,0.01856001398428752,26.500328118686742,153.0607379169855,clay,tomato,2.5528327735080922,14.051475052259368,1.0,1
7.40301603907742,562.1172839006726,150.75968947678302,13.900373674507104,0.022586295758045535,5.482592392768259,210.92253784319917,loamy,barley,2.3530467269372184,13.690735898994706,0.6366900223810257,0
7.8124513219913005,595.7035889907963,212.28849120771818,24.99010379417033,0.026453185559360264,25.982769557938134,174.13538896114193,loamy,barley,2.421952563308116,18.848286991610518,1.0,1
7.950217329739221,612.8273342444772,224.5176366008504,21.704585816920297,0.03196757586244198,10.552232337611295,104.29688969653849,clay,tomato,2.1290810597492325,14.969211479764672,0.8608847694687942,0
7.386831528149804,272.2325472734534,209.53497562906733,22.86918108334232,0.04023394724491983,11.675874109453009,192.52747769138833,clay,barley,2.3135796774353174,18.494929528879368,1.0,1
7.209034111109236,763.1178700838783,130.14080609023114,21.464527184929988,0.0231530080824514,2.1348353800319217,161.71543561399935,clay,olive,2.8161613586293788,20.160914627791627,0.6152847375277597,0
8.25239535519895,308.7099674300497,73.38003089947738,7.060833868619653,0.04105656581941688,10.479484903194269,238.27517649506606,sandy,tomato,1.9103739768540149,5.675118800546172,0.9782681035034597,1
8.476603271055328,573.6520419439046,156.77811160483353,9.548965081295993,0.027152312406251954,26.76254680123666,174.9343466710353,loamy,barley,1.100952695937271,5.16224382525338,1.0,1
7.788535273454029,333.605647473851,82.18860934201388,5.0624330271281925,0.017585545008030907,1.74087463252652,206.34627189090085,loamy,olive,1.8529382221583544,3.132580530415602,0.44683572554366235,0
7.2575189287724555,384.3298502127625,286.90591463016676,11.07020249756223,0.033239590577851294,12.783496718355035,132.83027384943205,sandy,barley,2.0318009080733135,10.274141277842032,0.9168078656807352,1
7.408460989779053,527.8751250368746,168.79271650565707,7.172148046929852,0.03616839048243108,1.9105892645694929,214.14603467974797,sandy,tomato,2.7011069456912,12.832845029179131,0.7968261981831521,0
7.0275860148212,450.3160511387459,129.3147935892169,14.45586690603166,0.02834439980584489,11.756779328162883,208.14329657255087,sandy,barley,2.8072005203257167,16.71163768572281,0.8848776252769883,1
8.371448209840748,296.13536058590375,241.57601777972502,18.542549771478036,0.0037741336836014474,6.006578582628444,235.61225628119624,loamy,olive,2.617973026150036,24.089780374044036,0.3861814189985935,0
7.176626624335212,302.561841452509,174.48714814556598,22.49010590076154,0.009324260882880419,8.31433340478279,105.07324625787989,sandy,olive,3.3469860682093144,25.94835869489322,0.5739094667956073,0
7.86477471327138,450.8868728976798,127.50850600311252,19.984343301817965,0.014979588323621184,26.45035282168115,167.12510464261766,sandy,olive,2.8432745842326383,21.77305511570656,0.9811628480265518,1
7.411082831030809,654.3697869653004,252.99193559770043,23.771711915570105,0.014848654691623164,13.645427398034839,201.87331041094453,sandy,barley,3.2488469174986365,20.981515815418355,0.7555461217349351,0
7.83126700377369,738.7787881086731,266.7880377502805,6.077965807875776,0.03399761921209666,8.940141750655453,114.27458501203225,clay,tomato,1.1293018635261873,3.948649611337315,0.7791112722766539,0
7.9771305825277965,250.4765973556297,218.25204157216925,5.243596708330829,0.0018990844220079966,18.090812960565884,161.59061007233686,sandy,barley,1.8925944285592233,10.397176769280257,0.5417100798261755,0
8.244612705560803,435.86234453564066,61.74110560191682,18.22676227672425,0.03802840707542648,5.121101835144889,241.3219904599293,clay,date_palm,2.083353121240523,12.332467411733655,0.8395163925335368,0
7.309631907640905,260.147338233726,191.58072004163301,10.787048204444925,0.014001781265539727,8.52235661520482,165.39017363366924,loamy,tomato,2.9357191308138275,15.993475478266442,0.6153313817522985,0
7.016493742987721,209.95548837955874,240.8237279993204,10.070020322115463,0.01619107046458902,16.841191060483766,247.8107175220947,loamy,date_palm,3.3068622435809885,15.32696639240898,0.8442388576649897,0
7.205328445103211,597.031209586374,84.12575302089554,11.617741753875885,0.026867581569252293,7.888168213593996,108.52585916197295,loamy,barley,1.8342714722173228,8.57998949634908,0.7075188055880501,0
8.350027962772158,561.4696651799527,107.16768784615084,10.395921157847283,0.011580354446008918,20.694704384625325,207.67446642113367,clay,tomato,2.0405977709263206,14.951508678699522,0.7508472260567459,0
8.310835116343773,297.81146828893174,270.62377626703415,15.228728126031745,0.04433909436520085,15.253247765526153,187.15243543724043,sandy,date_palm,1.8854394728059791,10.798949793936146,1.0,1
7.896119653255463,340.28769985583847,55.03043046326851,13.80296894448265,0.0051830701870016985,23.387683037386036,175.0809515698188,loamy,barley,2.144723191356284,14.713691679325642,0.717077568861249,0
7.90077529065048,214.22465218671104,238.181784456494,15.248571027533126,0.02277473575275218,28.49909153595159,245.6271102227514,sandy,tomato,3.32032183822838,20.412741357574514,1.0,1
7.997555011819383,700.9683234166423,168.44332312860573,18.454272230008723,0.04262169120328961,4.358341791074825,119.4475600736693,clay,olive,1.404016300647571,12.474402632314685,0.8388135079226464,0
7.263056917935175,784.8143576291309,161.6930397099017,12.742610179422966,0.031176350826640553,10.705285289551801,234.399842752137,loamy,olive,2.602583273645112,15.000746399082264,0.8899576300822533,1
8.37161791888744,281.2757220768145,51.774133123721796,10.026153742843135,0.01532414627628904,10.26692282347379,203.68606167049154,sandy,olive,2.0162222722873135,13.639906492806993,0.5964984323967966,0
7.62815578733811,338.8851282591788,254.8495577416232,8.324010736174909,0.021617250181046578,5.384304660780373,138.8494109949449,sandy,date_palm,2.26469987221918,10.798168952684689,0.6131208357088405,0
7.574707792374246,721.0457143681605,139.95622515914164,11.98948239065251,0.03562802463678322,24.498790982670652,235.250371844844,loamy,date_palm,2.4456234836311403,12.223848009244945,1.0,1
7.778376557924256,755.8782787737109,185.1914078251357,19.83612950492344,0.04868977642483107,23.03648241712491,164.39423767915198,sandy,barley,1.9940779654696263,13.743817756961754,1.0,1
7.070448950162582,451.7764296840862,219.32517158391485,20.134098202229392,0.044763797200592245,15.048338654197572,222.13409921096064,clay,olive,2.7170812840466563,20.947973397740043,1.0,1
7.249425053134119,230.37348336144447,225.65739410947896,18.338107733684204,0.017779207610736463,16.59535255604368,158.32547755711,loamy,date_palm,3.120468622793036,24.019215165394964,0.8482326551053635,0
8.107050424639556,223.63510021569164,288.9950147065181,9.680563506137492,0.04991169608510502,2.7267800020723914,227.63962411498613,loamy,olive,1.3351576695294347,6.722500280503947,0.910023654880378,1
7.12419800188769,544.3699196414063,182.83498830915227,16.761724917093954,0.0011717285130218554,17.109713217484323,195.4943677667573,loamy,barley,3.024344125879951,22.012105265256587,0.6017177221154104,0
7.904728164199582,435.7370653359074,149.9298877436069,16.41379323153696,0.0023538580346123394,23.948904196569455,121.15699503755907,loamy,tomato,2.7837034524337203,23.050787462576494,0.7369822306452718,0
7.368023664521981,217.19145654659272,288.42590662292696,14.68532396219451,0.0413681852433885,17.64099963393186,197.44947452042913,clay,date_palm,2.3062425912333073,14.85788066279574,1.0,1
7.583943421062965,549.951435387534,210.52755875638027,15.999579727677284,0.010773671654819548,8.693884733492148,128.70171440528088,clay,date_palm,2.4979407043143067,13.224844202419167,0.5353180258372807,0
7.43304060515605,206.7815219534135,124.5375890691389,14.835812652473361,0.003977694151415802,20.35889989769578,161.7883941841244,sandy,tomato,3.687725235499041,21.867320127632524,0.7618614290650759,0
7.533509074697424,672.4231748895638,81.61606135089279,16.309127321482165,0.012620255588588609,11.483164468992182,125.54433763780506,clay,date_palm,2.5047626515430688,18.46171927816521,0.6193481353321183,0
8.078568857776368,383.859693622023,260.6386253662953,19.310119092422575,0.02187890754506215,16.80132524428632,103.30241735006778,sandy,barley,1.9572173956560204,11.748308729640973,0.8207875097141403,0
7.4456825734347625,224.15480180553925,140.5454006985379,7.192563888068795,0.036797747251236836,15.139395535088818,131.78298091749363,sandy,date_palm,1.977764507508954,7.29089535813488,1.0,1
7.849606960445346,553.0113325898919,215.1174303411078,19.992515042980475,0.03159244080100907,12.054075027990223,180.45580355861887,loamy,date_palm,2.5193250895950112,16.034757497750388,0.9165141197425415,1
7.7140756032986495,438.6106486598328,167.70410484147453,7.7177230025518835,0.012643439660460602,21.847461431429917,172.2341451666019,sandy,tomato,2.760125796165589,15.111042403310972,0.8474108872287545,0
7.995506748043972,784.2802480142897,99.73244494875959,6.3325599682074944,0.02566025195692864,26.63240724759057,175.22456433040955,loamy,barley,1.3018193839536725,5.901235294906081,1.0,1
8.405244608987136,526.5191975022212,200.42165215511628,24.52159372442935,0.04638449116452987,1.1511630358308234,137.15303176699018,sandy,olive,1.9051752718204056,14.117823878087128,0.8712046499301969,0
8.098858145815376,365.143508622205,65.17076723767057,24.13983537740883,0.04093538107220413,28.07487905768065,202.77418009212792,clay,olive,2.1144668850087864,17.785345503267678,1.0,1
7.322410567886135,625.6633187803849,153.33561496779805,6.208730898811281,0.016836299456757877,15.833938946413523,205.63949302305187,loamy,tomato,2.767280250719845,14.105815936546879,0.7906056908372262,0
7.046774702591927,362.8952015256268,186.65373491591777,13.865068829499243,0.04913096350642912,21.32122453053469,153.69517383394984,sandy,barley,2.142306870063822,10.575205267333427,1.0,1
7.393396066449737,742.545974844539,159.01174352964478,8.724898765995494,0.03572239962132142,25.813112419100438,232.17551327112614,clay,tomato,2.40624797607497,9.250615216353873,1.0,1
7.892616896050383,424.83318230442586,237.1680438127477,14.70689794268836,0.004060018427672308,14.54600707711383,196.60348249533217,clay,tomato,2.904164884373052,22.04627416014502,0.5841536087072053,0
7.077138720226375,529.9211376657231,256.9812386363281,21.603544859991747,0.0027228749511432953,25.21424812758182,206.95589128879476,loamy,olive,3.714823672839513,25.600253785184965,0.8423139806459468,0
7.744549370801854,230.3438622945373,242.8107685082945,24.012235494857805,0.009251989501491469,6.150974764200864,141.6009876908409,loamy,barley,2.581253803326924,19.411903608426048,0.46829964207254327,0
7.895264273375334,455.67274277133845,59.703236952950526,17.685053069030747,0.036664937534457195,5.615858499914619,100.09174527333806,loamy,barley,1.4508465670072117,11.08794145894058,0.7783589583757272,0
7.501365836225441,699.418123796597,98.53219261149306,12.07811334423634,0.010003207366278969,20.066669696828452,229.80634181531644,sandy,tomato,3.687074032109796,20.732412236849495,0.8463474269995372,0
8.156368305618733,683.3892832180052,184.15187731594358,17.06651131289197,0.026062851691232843,26.23414716100038,223.3636576869713,loamy,olive,2.1944572888887315,14.14070032088857,1.0,1
7.1598973797006575,334.59113531211574,283.7055101109503,11.240026122169006,0.005569745888860755,26.880359148545143,118.47878320642454,clay,barley,2.1397343956420696,15.154628186830012,0.7923321229551797,0
7.112706672603713,335.6474426063376,258.7391937630292,23.196472816641208,0.046123421733679566,19.66847329294015,156.11577024344598,clay,tomato,3.0116801369509685,19.071682390484256,1.0,1
8.092283134305404,690.3831873279421,260.6336270879504,22.40800926211674,0.01785407006559481,16.23918767607021,199.2008962582874,loamy,date_palm,2.870534841088444,26.1536896543307,0.822237591792402,0
7.743236974309298,758.2390521015953,125.80204843991872,16.16463500559322,0.045498470771470914,10.61039954319897,197.81662858280924,loamy,olive,1.9544022483727832,11.538361080315717,1.0,1
8.032603594641603,257.21655276380216,157.36197426967564,11.49597830760721,0.047298906453616674,29.42001205238061,229.05255022128347,clay,barley,1.2716644002995103,7.462499116937213,1.0,1
7.652241007905619,470.0351836557352,167.67648682898437,10.867793511659567,0.001300303718370359,10.271174913321264,121.04022424531428,sandy,barley,2.2585228661108188,11.626313268394995,0.40560988333084613,0
7.36960304985866,402.4725673785374,89.34289583747761,5.668359894101189,0.023742624172737873,22.581397109716203,164.4909621677678,clay,barley,1.5678193330289028,6.010879941681742,0.9331928514277044,1
8.2286534765113,722.4130732744636,57.76703256111408,21.316417020505906,0.0022081467296377515,16.42747219724502,114.58366268896371,clay,olive,2.1748176188733783,17.006012839772055,0.5356570543993369,0
8.199123818453469,250.11494880801126,286.7257248651292,14.00766426078016,0.045525945548842386,18.646857933235054,158.43928726579423,clay,tomato,1.3354059914833896,5.818741660239516,1.0,1
8.04204470628164,326.67556553482245,110.17814641587668,11.502658568005288,0.02640196969199422,12.41093596707016,102.26611683815565,loamy,date_palm,1.4737964333464892,10.160924612409143,0.7621519793890356,0
7.408217705844944,651.4810025518966,109.98722593090783,14.422207099955077,0.004672256622226345,28.979870638695186,234.74095976651904,sandy,barley,3.0771161349384757,22.758367988006594,0.895850552902377,1
7.885346000303631,230.77630938872935,70.84476344218989,21.37475980909304,0.006403559685551777,17.57878745687886,179.05659952430216,sandy,olive,3.1414205922131524,24.30591192541682,0.6989427917979061,0
7.5414608454100405,495.5212284285736,282.12693798594466,7.492284154150424,0.019791942200144214,28.195841283304908,227.47033912035306,loamy,barley,2.0320931020678867,10.724895704852562,1.0,1
7.137373109989952,465.26422080783203,194.934278734943,22.153119764836546,0.04707147545077159,1.2201510690435096,108.98570515050457,clay,tomato,2.607345257562387,15.929116571244554,0.9390627737474349,1
8.375970363193364,400.64070739324916,216.75921428133847,22.95017670216708,0.03495254842683596,17.607446912542507,134.1187165709381,loamy,date_palm,1.9225546184826356,17.524788432969434,1.0,1
7.205227946378442,436.74338919135425,277.8942218157631,23.934158300677765,0.04351332444326749,21.79841980203287,138.9069992831771,loamy,barley,2.336522083639603,21.047452202452092,1.0,1
8.425356030731203,517.9643521581397,136.40504222519738,12.949759848452555,0.018956375670659005,22.607324963704322,158.00372419581822,sandy,olive,1.8475918738881014,12.792337151323009,0.8842994842450197,1
7.669008659436933,296.82041503302986,205.37682778452103,9.342808080753437,0.0031174712779499176,27.244329571668757,220.42995585963192,sandy,tomato,3.4381942932417853,22.495073698858455,0.8667042040619668,0
7.2776993932579295,543.1975269701556,59.69986368222187,12.47281636933397,0.048741564223016294,1.127646661109802,157.9836810597239,loamy,date_palm,2.0254262472311866,10.928842061178841,0.9157104963459354,1
7.8128514210675375,683.2593975799919,96.69313205778234,11.658241924628065,0.001841476542456108,1.0095746185248167,130.69802944694905,loamy,olive,2.1658739950092776,16.819528903583183,0.22108356010808017,0
8.309418753814612,656.0965578740954,257.8114512724856,8.523078250057202,0.04743493100097337,14.695640363061244,109.74853905081527,sandy,barley,0.7775043904677167,0.22416659604389455,1.0,1
8.098337329614342,292.3399428162642,241.69208908458393,17.14533340202976,0.01906519376860809,1.8495174451557488,111.92376225290312,sandy,olive,2.1283650763226656,14.617166805280174,0.4932374615380496,0
8.209841721792175,289.54968184488433,137.6606728642867,14.532483210172577,0.0014944298460721945,29.261444056208862,214.0070808941466,clay,date_palm,2.523644664998494,19.07271250454545,0.8095369020151396,0
7.988175050066076,360.904620646948,144.2026569435531,22.314019846480072,0.034768704354500905,7.439890061700367,166.72044865549495,loamy,tomato,2.62383516830808,20.992895232846294,0.8802351800161674,1
8.038414846776778,416.6448358046223,183.38860838839486,5.642191609641165,0.04904647489753636,14.707277151580497,208.92716830000228,clay,tomato,1.1058071552475983,1.2449964870654726,1.0,1
8.27379347734798,445.0733488450895,50.06025117128364,17.877358551102525,0.048315660419042034,2.772991270354485,202.34306826455463,clay,barley,1.3041079777167304,4.773319045040205,0.8845233699100586,1
7.374502013288779,607.8183301000072,110.31108400950697,20.258977570231224,0.008885913548918503,16.1394040689665,120.30436926403867,clay,barley,2.4207665570322066,18.32230360547917,0.6497381091756841,0
7.734137445464711,234.00825929950125,102.05795215205362,20.18973138376614,0.009881142497241594,12.018727629274848,121.43319012884008,sandy,barley,2.5502553246182114,21.859316355569856,0.5926121160135778,0
7.331814162729403,220.80362253563982,112.62073668744087,22.721479341910502,0.028711406816363347,2.295140837439489,213.3013023151201,clay,barley,2.6461042250214972,16.280180998059656,0.6882622569959598,0
8.481502011994971,435.1463377663454,251.47646063336032,19.58067485658988,0.0322279364949879,10.718603734190518,208.19024402281258,sandy,date_palm,2.4046345092150934,14.278809054949459,0.8901618828458363,1
8.41608900952992,618.2982152827883,119.9184641366108,23.556201232953924,0.037231477769627416,12.351644586462813,156.70461503114655,sandy,barley,1.907454947504836,15.548444625845232,0.9581014540740543,1
7.059140217052759,316.0612057738895,97.88033051253704,11.65313199641783,0.009871467663135229,29.70772324697326,111.61333949992601,sandy,olive,2.812513090379788,17.504728978629625,0.9672275271168768,1
8.058362758773534,584.902688753751,176.06586519825788,15.064188335030861,0.04799134725145729,7.028690285661888,101.81470325476784,loamy,date_palm,1.21704843076049,8.500715725775521,0.9578078889459363,1
8.387872476123498,355.8968827641797,266.411259093183,5.281593265657813,0.03229822355817266,16.79860884573289,143.22354241926172,clay,date_palm,0.6894259415708784,0.0,0.875599605612918,0
7.270863017691,731.6516652881098,110.33742595937497,5.139151746065824,0.04250529902465719,29.63215092676023,101.38334103808404,sandy,barley,1.3936224737775833,4.12328597651119,1.0,1
7.851917845828944,737.4139665599699,69.63406069819968,9.802532409030398,0.02746322004892442,23.96855703026392,134.5108931655555,loamy,date_palm,1.6828985060007542,11.979554293529684,1.0,1
8.373232446382062,378.3723225687959,139.10118396241617,7.016143942781705,0.02129956553190425,29.807657525580577,162.9251110317008,loamy,olive,1.211016923981672,4.345793256557048,1.0,1
7.050918967878698,337.9962523779443,236.91295614124445,10.204227358715073,0.048881962423154804,29.080651125144907,118.21236479679312,loamy,date_palm,1.8534351470148973,11.414495028865574,1.0,1
8.04613040087026,446.78238323973875,187.67263617369866,8.540865890567948,0.02952394717017197,15.196646720730474,115.64166367473194,sandy,date_palm,1.6096047084788987,6.3771412098271,0.8755605186455009,0
7.446023511058826,344.3189511080892,254.19834239358687,5.570400496772965,0.04347680555715977,21.19489964624641,234.4656153578105,sandy,olive,2.080197186605175,9.980228730774307,1.0,1
8.386594293064796,603.4303059750222,289.8980369023085,23.18608292812099,0.04771132742194821,4.202850681293382,187.8205043534334,sandy,olive,2.066765514563625,14.091210981445448,0.9650681661201809,1
8.456587367748051,695.6388107289713,248.16561918790427,5.16446262777783,0.03409237672342431,13.793315926357254,240.16835301441722,loamy,date_palm,1.2799513034790118,2.7664873808858057,0.8896480736568305,1
8.41639973367015,603.8552785467302,200.95076971093835,19.72164288674171,0.027897995247415073,24.461537725734225,151.87392456785187,sandy,tomato,2.461906204991207,16.414590560606012,1.0,1
